390,1,14
391,1,14
392,2,20
393,6,19
394,1,16
395,2,16
396,6,17
397,2,20
398,2,21
399,1,16
400,2,14
401,1,16
402,1,14
403,1,18
404,4,12
405,4,12
406,2,12
407,5,11
408,2,12
409,2,12
410,2,12
411,2,14
412,2,14
413,4,12
414,2,14
415,2,14
416,2,12
417,2,14
418,2,14
419,2,14
420,4,12
421,1,14
422,2,12
423,2,14
424,2,14
425,2,14
426,2,16
427,2,14
428,2,16
429,4,25
430,1,20
431,2,20
432,1,16
433,4,14
434,1,16
435,2,17
436,2,18
437,2,16
438,2,19
439,1,16
440,1,16
441,1,14
442,1,16
443,1,14
444,4,14
445,1,14
446,2,12
447,2,14
448,1,14
449,1,14
450,4,29
451,1,24
452,4,30
453,4,32
454,4,30
455,4,28
456,4,25
457,4,21
458,0,23
459,4,25
460,1,25
461,4,25
462,0,24
463,1,21
464,0,19
465,0,19
466,0,19
467,1,19
468,6,20
469,1,19
470,4,23
471,4,19
472,0,19
473,4,21
474,4,25
475,4,23
476,4,21
477,4,27
478,4,24
479,4,26
480,1,23
481,4,27
482,4,23
483,4,25
484,1,21
485,1,19
486,4,23
487,4,24
488,4,25
489,4,23
490,4,27
491,5,24
492,4,25
493,4,25
494,4,25
495,4,24
496,4,28
497,1,30
498,5,31
499,1,32
500,4,30
501,4,32
502,1,30
503,1,33
504,0,13
505,6,20
506,0,19
507,1,21
508,0,19
509,6,18
510,4,15
511,4,24
512,4,22
513,4,21
514,0,21
515,4,28
516,1,21
517,4,28
518,4,25
519,1,21
520,4,24
521,4,26
522,4,20
523,4,25
524,0,21
525,5,26
526,4,25
527,4,27
528,4,27
529,1,22
530,0,20
531,0,25
532,5,22
533,0,25
534,6,26
535,0,26
536,0,21
537,0,17
538,6,22
539,0,21
540,6,22
541,1,21
542,1,21
543,1,21
544,4,30
545,4,21
546,4,25
547,4,27
548,4,27
549,4,25
550,5,21
551,0,21
552,0,15
553,6,22
554,0,19
555,4,23
556,4,24
557,0,23
558,4,25
559,4,27
560,4,24
561,4,25
562,4,29
563,4,27
564,4,29
565,4,26
566,4,23
567,4,27
568,4,26
569,4,25
570,4,27
571,4,25
572,5,26
573,4,27
574,4,30
575,0,24
576,1,27
577,4,29
578,0,28
579,0,19
580,1,21
581,1,19
582,0,21
583,4,25
584,4,23
585,4,27
586,4,25
587,4,26
588,4,28
589,4,30
590,4,27
591,4,31
592,4,26
593,4,25
594,4,27
595,1,25
596,0,21
597,4,28
598,4,28
599,4,32
600,4,25
601,4,27
602,1,26
603,1,21
604,6,22
605,1,19
606,4,23
607,4,25
608,4,23
609,4,27
610,4,29
611,1,25
612,4,23
613,4,22
614,6,20
615,4,24
616,4,25
617,4,25
618,4,23
619,4,30
620,4,30
621,4,32
622,0,24
623,0,26
624,0,19
625,1,21
626,5,23
627,4,23
628,0,23
629,4,25
630,4,25
631,4,25
632,4,21
633,4,23
634,4,23
635,4,23
636,4,23
637,1,21
638,4,26
639,4,22
640,0,24
641,4,24
642,4,26
643,1,24
644,1,26
645,4,23
646,6,22
647,0,24
648,0,20
649,0,22
650,0,22
651,4,24
652,4,22
653,6,18
654,6,18
655,6,16
656,6,16
657,6,20
658,0,15
659,4,19
660,6,15
661,4,19
662,6,19
663,4,19
664,4,19
665,6,18
666,0,15
667,6,18
668,6,20
669,4,20
670,0,17
671,4,16
672,6,14
673,4,14
674,4,16
675,4,16
676,4,18
677,4,18
678,0,13
679,4,16
680,0,15
681,4,20
682,4,18
683,6,24
684,1,26
685,6,24
686,0,24
687,6,28
688,0,25
689,0,20
690,0,18
691,0,18
692,6,25
693,0,19
694,0,19
695,0,19
696,6,21
697,0,20
698,0,16
699,0,16
700,0,18
701,1,18
702,0,21
703,1,16
704,6,16
705,1,16
706,6,18
707,1,12
708,0,19
709,0,15
710,0,19
711,5,12
712,0,19
713,4,24
714,4,26
715,6,28
716,4,26
717,4,25
718,0,16
719,0,16
720,0,14
721,6,18
722,0,15
723,6,16
724,4,14
725,0,14
726,4,14
727,4,16
728,4,16
729,4,17
730,6,20
731,6,20
732,4,18
733,0,17
734,4,14
735,4,14
736,4,14
737,4,17
738,4,18
739,4,16
740,4,19
741,4,18
742,1,26
743,1,28
744,1,28
745,1,28
746,0,16
747,0,16
748,1,16
749,0,19
750,6,21
751,6,21
752,4,19
753,0,17
754,0,18
755,6,16
756,0,16
757,4,18
758,0,18
759,4,18
760,0,18
761,1,16
762,1,16
763,1,22
764,0,16
765,1,22
766,0,18
767,4,26
768,4,28
769,4,28
770,1,18
771,6,20
772,1,10
773,4,19
774,4,19
775,4,22
776,1,20
777,1,20
778,4,25
779,1,16
780,4,16
781,6,18
782,4,14
783,1,16
784,1,16
785,1,19
786,1,21
787,1,21
788,4,26
789,4,28
790,0,19
791,0,19
792,4,21
793,4,21
794,0,18
795,0,18
796,1,19
797,1,19
798,1,18
799,4,16
800,0,19
801,4,16
802,0,16
803,4,21
804,1,18
805,0,19
806,5,20
807,6,12
808,5,20
809,0,17
810,6,21
811,0,18
812,0,14
813,0,20
814,0,16
815,6,23
816,0,18
817,0,10
818,6,14
819,0,8
820,0,12
821,1,6
822,6,14
823,1,10
824,1,10
825,1,8
826,0,10
827,6,18
828,0,14
829,0,12
830,0,20
831,6,19
832,0,18
833,1,20
834,0,19
835,6,12
836,0,12
837,6,14
838,0,12
839,0,12
840,6,10
841,6,12
842,1,8
843,1,12
844,1,8
845,0,12
846,6,15
847,0,20
848,0,16
849,6,23
850,0,18
851,0,12
852,0,12
853,0,12
854,0,10
855,6,14
856,0,10
857,0,12
858,6,14
859,6,10
860,6,14
861,5,6
862,0,10
863,0,10
864,0,16
865,6,17
866,0,18
867,0,12
868,0,12
869,6,12
870,0,12
871,0,10
872,0,10
873,0,10
874,0,10
875,1,10
876,0,12
877,1,10
878,1,10
879,1,8
880,0,12
881,1,6
882,0,12
883,6,15
884,6,23
885,1,12
886,6,16
887,6,16
888,5,8
889,1,8
890,6,14
891,1,12
892,6,14
893,1,10
894,6,14
895,1,6
896,0,14
897,0,20
898,0,12
899,0,12
900,0,14
901,0,14
902,1,8
903,1,8
904,0,10
905,0,12
906,0,10
907,0,12
908,1,6
909,0,12
910,6,19
911,6,19
912,5,18
913,6,11
914,4,19
915,6,19
916,5,19
917,0,12
918,6,12
919,4,15
920,6,15
921,0,14
922,0,12
923,4,8
924,4,12
925,4,16
926,4,13
927,6,12
928,4,12
929,4,10
930,0,8
931,4,7
932,0,10
933,4,12
934,0,14
935,0,14
936,0,12
937,0,14
938,6,16
939,0,14
940,0,14
941,6,14
942,6,12
943,6,14
944,6,12
945,6,14
946,5,8
947,0,12
948,0,12
949,0,12
950,5,10
951,0,12
952,5,22
953,6,19
954,0,14
955,4,10
956,0,18
957,4,22
958,4,21
959,4,22
960,4,22
961,6,18
962,6,18
963,4,16
964,0,14
965,4,14
966,4,12
967,4,14
968,0,16
969,4,14
970,4,16
971,0,16
972,0,14
973,0,16
974,4,16
975,0,16
976,4,13
977,0,12
978,4,16
979,6,14
980,4,16
981,4,14
982,4,12
983,4,12
984,4,15
985,0,12
986,4,15
987,4,14
988,4,15
989,4,17
990,4,18
991,4,16
992,4,16
993,4,20
994,6,12
995,6,14
996,4,14
997,4,12
998,4,14
999,4,14
1000,4,16
1001,4,16
1002,4,16
1003,4,18
1004,0,14
1005,0,14
1006,4,14
1007,4,14
1008,0,12
1009,0,12
1010,4,16
1011,0,12
1012,4,16
1013,4,14
1014,4,23
1015,4,21
1016,0,19
1017,4,23
1018,4,19
1019,4,23
1020,0,20
1021,4,19
1022,0,16
1023,4,19
1024,0,16
1025,4,16
1026,4,12
1027,1,12
1028,4,13
1029,4,17
1030,4,16
1031,4,18
1032,4,18
1033,4,15
1034,4,21
1035,4,16
1036,4,21
1037,4,17
1038,4,16
1039,4,16
1040,4,16
1041,4,15
1042,1,25
1043,0,22
1044,6,18
1045,4,20
1046,4,24
1047,4,23
1048,4,24
1049,4,22
1050,1,14
1051,4,16
1052,1,16
1053,4,16
1054,4,22
1055,4,19
1056,4,16
1057,4,16
1058,4,16
1059,4,16
1060,4,17
1061,0,14
1062,4,18
1063,4,17
1064,4,17
1065,0,14
1066,4,14
1067,0,14
1068,4,19
1069,0,14
1070,6,19
1071,6,21
1072,6,21
1073,6,21
1074,4,21
1075,6,17
1076,1,21
1077,6,14
1078,6,14
1079,4,14
1080,4,12
1081,4,14
1082,1,8
1083,4,12
1084,1,10
1085,1,10
1086,4,14
1087,1,12
1088,6,14
1089,1,12
1090,6,12
1091,1,10
1092,5,8
1093,1,8
1094,6,15
1095,6,14
1096,4,14
1097,4,16
1098,4,15
1099,4,14
1100,4,14
1101,4,14
1102,4,12
1103,4,14
1104,4,14
1105,4,10
1106,4,14
1107,4,14
1108,4,13
1109,1,10
1110,4,15
1111,4,12
1112,4,16
1113,1,14
1114,4,14
1115,4,12
1116,1,16
1117,1,14
1118,1,14
1119,1,14
1120,4,27
1121,1,16
1122,6,14
1123,4,14
1124,4,16
1125,1,10
1126,6,14
1127,4,14
1128,4,14
1129,4,14
1130,1,14
1131,4,16
1132,4,16
1133,1,12
1134,1,14
1135,4,12
1136,1,8
1137,4,14
1138,1,16
1139,4,14
1140,1,12
1141,0,20
1142,1,20
1143,0,18
1144,5,21
1145,0,18
1146,1,21
1147,1,21
1148,0,16
1149,0,14
1150,4,16
1151,0,14
1152,0,14
1153,0,14
1154,0,12
1155,4,14
1156,0,14
1157,4,18
1158,4,16
1159,4,18
1160,0,14
1161,0,14
1162,4,14
1163,4,15
1164,1,16
1165,4,16
1166,0,14
1167,1,18
1168,0,12
1169,4,14
1170,4,14
1171,1,14
1172,4,16
1173,4,16
1174,4,18
1175,1,14
1176,4,28
1177,1,20
1178,0,16
1179,1,14
1180,0,16
1181,0,16
1182,4,16
1183,4,18
1184,4,18
1185,2,28
1186,2,30
1187,2,30
1188,2,30
1189,4,25
1190,4,25
1191,4,23
1192,4,24
1193,4,25
1194,4,23
1195,2,27
1196,2,26
1197,0,23
1198,2,25
1199,2,25
1200,4,26
1201,4,24
1202,4,26
1203,4,25
1204,2,26
1205,4,28
1206,0,25
1207,2,27
1208,2,27
1209,2,27
1210,4,25
1211,4,21
1212,4,26
1213,4,24
1214,2,25
1215,4,26
1216,4,25
1217,4,27
1218,2,26
1219,2,32
1220,4,17
1221,4,25
1222,4,25
1223,4,23
1224,0,21
1225,2,23
1226,2,25
1227,2,25
1228,4,28
1229,4,32
1230,2,29
1231,4,30
1232,4,34
1233,4,32
1234,4,30
1235,4,27
1236,4,31
1237,4,27
1238,4,25
1239,4,19
1240,2,23
1241,4,28
1242,4,28
1243,4,28
1244,2,32
1245,4,24
1246,4,26
1247,4,25
1248,4,29
1249,2,30
1250,2,27
1251,2,30
1252,2,29
1253,2,29
1254,4,34
1255,4,27
1256,4,27
1257,4,25
1258,2,27
1259,2,27
1260,2,25
1261,4,26
1262,4,27
1263,2,26
1264,4,29
1265,4,33
1266,2,29
1267,4,23
1268,4,23
1269,4,27
1270,4,25
1271,2,23
1272,4,29
1273,4,29
1274,2,34
1275,4,25
1276,4,25
1277,2,26
1278,2,27
1279,4,28
1280,2,31
1281,2,27
1282,2,29
1283,2,28
1284,2,28
1285,2,23
1286,2,23
1287,2,23
1288,2,25
1289,4,21
1290,5,21
1291,4,13
1292,4,19
1293,5,21
1294,5,22
1295,0,10
1296,4,12
1297,4,14
1298,4,13
1299,4,16
1300,4,16
1301,4,12
1302,4,12
1303,4,14
1304,5,15
1305,4,9
1306,4,12
1307,4,17
1308,4,17
1309,6,16
1310,6,18
1311,4,18
1312,4,20
1313,0,10
1314,6,21
1315,4,13
1316,0,16
1317,4,23
1318,4,21
1319,4,23
1320,4,24
1321,4,12
1322,4,18
1323,4,14
1324,4,20
1325,4,18
1326,6,14
1327,6,18
1328,4,16
1329,0,17
1330,6,10
1331,4,12
1332,4,14
1333,4,14
1334,4,14
1335,4,13
1336,4,15
1337,4,12
1338,4,15
1339,4,14
1340,4,12
1341,4,12
1342,4,14
1343,4,12
1344,4,14
1345,4,14
1346,4,16
1347,4,18
1348,4,25
1349,5,15
1350,4,16
1351,4,18
1352,4,14
1353,4,14
1354,4,12
1355,4,14
1356,4,18
1357,4,20
1358,4,20
1359,4,16
1360,4,20
1361,4,18
1362,4,18
1363,4,18
1364,4,18
1365,4,15
1366,4,16
1367,4,12
1368,4,20
1369,4,16
1370,6,23
1371,0,23
1372,0,19
1373,2,22
1374,0,21
1375,2,15
1376,0,16
1377,2,16
1378,2,15
1379,2,14
1380,2,12
1381,2,16
1382,2,14
1383,0,20
1384,2,22
1385,0,20
1386,2,24
1387,0,18
1388,2,20
1389,2,24
1390,2,20
1391,2,24
1392,2,22
1393,2,12
1394,2,18
1395,6,19
1396,2,22
1397,2,28
1398,6,16
1399,2,18
1400,2,18
1401,2,16
1402,2,16
1403,6,16
1404,2,20
1405,0,18
1406,0,20
1407,0,14
1408,2,18
1409,2,18
1410,2,18
1411,0,14
1412,0,14
1413,2,18
1414,0,14
1415,2,22
1416,4,22
1417,2,22
1418,4,20
1419,4,23
1420,4,23
1421,4,23
1422,4,19
1423,0,18
1424,4,21
1425,4,25
1426,4,23
1427,4,22
1428,2,25
1429,2,19
1430,2,26
1431,2,24
1432,2,26
1433,4,27
1434,5,15
1435,2,16
1436,0,12
1437,0,12
1438,0,14
1439,2,14
1440,0,14
1441,5,14
1442,0,14
1443,4,18
1444,2,20
1445,2,20
1446,2,18
1447,5,16
1448,2,16
1449,5,16
1450,2,16
1451,4,16
1452,2,14
1453,2,16
1454,4,16
1455,4,23
1456,2,25
1457,4,25
1458,2,25
1459,0,12
1460,4,15
1461,4,16
1462,2,16
1463,2,18
1464,2,18
1465,2,18
1466,2,15
1467,2,16
1468,4,16
1469,2,22
1470,2,24
1471,2,24
1472,2,20
1473,2,20
1474,2,18
1475,2,12
1476,4,13
1477,2,14
1478,5,14
1479,2,14
1480,4,14
1481,2,14
1482,2,18
1483,2,18
1484,2,23
1485,2,26
1486,2,18
1487,2,18
1488,2,18
1489,2,18
1490,0,12
1491,4,14
1492,2,16
1493,4,14
1494,2,15
1495,2,14
1496,2,16
1497,4,25
1498,4,25
1499,2,20
1500,4,27
1501,4,27
1502,4,27
1503,4,25
1504,2,20
1505,4,23
1506,2,20
1507,2,18
1508,2,14
1509,2,16
1510,2,27
1511,2,20
1512,2,26
1513,4,26
1514,2,26
1515,2,24
1516,2,18
1517,2,18
1518,2,16
1519,2,19
1520,4,23
1521,2,20
1522,2,18
1523,2,18
1524,2,18
1525,2,16
1526,2,18
1527,2,20
1528,2,16
1529,2,16
1530,2,16
1531,2,16
1532,2,16
1533,2,16
1534,2,20
1535,4,21
1536,2,20
1537,4,21
1538,4,21
1539,4,17
1540,4,21
1541,2,14
1542,4,12
1543,2,14
1544,2,14
1545,2,12
1546,2,16
1547,2,16
1548,2,12
1549,2,16
1550,2,14
1551,4,27
1552,4,14
1553,2,16
1554,2,17
1555,2,18
1556,2,13
1557,2,18
1558,2,18
1559,2,18
1560,2,16
1561,2,16
1562,2,12
1563,2,16
1564,2,12
1565,2,14
1566,2,14
1567,2,14
1568,2,22
1569,4,22
1570,2,20
1571,4,23
1572,4,23
1573,4,24
1574,4,24
1575,2,18
1576,0,14
1577,2,16
1578,2,16
1579,2,16
1580,2,18
1581,2,14
1582,2,29
1583,4,18
1584,2,18
1585,2,16
1586,4,18
1587,2,20
1588,4,18
1589,4,28
1590,1,28
1591,4,27
1592,4,27
1593,4,27
1594,4,25
1595,2,27
1596,2,27
1597,1,25
1598,2,25
1599,2,23
1600,4,23
1601,2,25
1602,4,27
1603,1,25
1604,4,27
1605,2,21
1606,4,21
1607,2,21
1608,4,26
1609,4,26
1610,2,25
1611,4,34
1612,4,25
1613,4,27
1614,2,29
1615,1,27
1616,2,21
1617,2,27
1618,4,29
1619,2,27
1620,4,24
1621,4,27
1622,2,28
1623,2,28
1624,2,27
1625,2,27
1626,2,28
1627,4,30
1628,2,33
1629,4,27
1630,2,27
1631,4,23
1632,2,23
1633,1,23
1634,5,23
1635,5,20
1636,5,24
1637,4,14
1638,4,16
1639,4,16
1640,5,18
1641,4,15
1642,4,19
1643,4,20
1644,4,27
1645,4,18
1646,4,14
1647,6,14
1648,4,16
1649,4,16
1650,4,18
1651,4,20
1652,4,20
1653,4,22
1654,4,27
1655,4,18
1656,4,18
1657,4,17
1658,4,18
1659,4,18
1660,6,25
1661,1,25
1662,1,26
1663,1,17
1664,2,19
1665,1,22
1666,1,20
1667,6,16
1668,1,20
1669,2,20
1670,2,18
1671,2,22
1672,2,22
1673,5,25
1674,2,24
1675,2,20
1676,2,24
1677,4,22
1678,4,22
1679,4,18
1680,2,18
1681,5,16
1682,5,16
1683,2,16
1684,4,18
1685,2,14
1686,2,18
1687,5,18
1688,2,20
1689,4,22
1690,2,18
1691,2,21
1692,4,16
1693,2,18
1694,2,17
1695,2,21
1696,2,21
1697,2,21
1698,2,18
1699,4,18
1700,2,20
1701,4,16
1702,2,16
1703,2,16
1704,2,16
1705,2,16
1706,1,27
1707,4,22
1708,1,26
1709,1,26
1710,1,18
1711,1,18
1712,1,20
1713,2,22
1714,4,18
1715,1,17
1716,2,22
1717,1,22
1718,1,22
1719,1,20
1720,1,16
1721,4,16
1722,1,18
1723,2,19
1724,2,18
1725,2,15
1726,2,19
1727,4,16
1728,6,16
1729,4,16
1730,4,16
1731,4,14
1732,1,16
1733,1,16
1734,2,19
1735,2,18
1736,2,17
1737,2,19
1738,2,19
1739,2,19
1740,2,17
1741,2,19
1742,2,19
1743,2,17
1744,2,19
1745,4,25
1746,4,16
1747,1,20
1748,5,16
1749,1,18
1750,1,14
1751,4,14
1752,1,15
1753,4,14
1754,1,14
1755,1,14
1756,1,14
1757,2,16
1758,2,16
1759,2,17
1760,2,19
1761,1,12
1762,4,14
1763,2,12
1764,1,12
1765,2,18
1766,4,18
1767,2,16
1768,2,19
1769,4,17
1770,2,19
1771,2,19
1772,1,14
1773,4,28
1774,4,20
1775,2,18
1776,1,14
1777,4,20
1778,4,20
1779,1,26
1780,1,21
1781,5,22
1782,1,28
1783,1,28
1784,1,28
1785,4,22
1786,4,18
1787,0,16
1788,4,19
1789,4,22
1790,1,22
1791,5,26
1792,0,12
1793,5,16
1794,4,22
1795,5,22
1796,0,16
1797,5,22
1798,0,18
1799,5,24
1800,5,25
1801,4,27
1802,4,23
1803,0,18
1804,4,21
1805,4,27
1806,1,25
1807,5,28
1808,1,21
1809,0,20
1810,5,17
1811,5,18
1812,1,22
1813,5,19
1814,5,25
1815,0,10
1816,4,12
1817,4,20
1818,1,14
1819,5,17
1820,0,18
1821,5,23
1822,5,25
1823,5,21
1824,5,19
1825,5,19
1826,1,19
1827,5,19
1828,1,19
1829,6,9
1830,5,16
1831,5,14
1832,0,16
1833,6,16
1834,0,18
1835,5,15
1836,1,14
1837,5,14
1838,5,13
1839,0,14
1840,6,14
1841,0,16
1842,5,10
1843,0,10
1844,0,8
1845,0,12
1846,1,10
1847,1,12
1848,5,12
1849,0,12
1850,5,12
1851,1,14
1852,1,12
1853,0,16
1854,4,23
1855,4,23
1856,0,21
1857,4,23
1858,5,27
1859,4,14
1860,4,18
1861,6,18
1862,4,19
1863,5,22
1864,0,8
1865,5,18
1866,4,15
1867,5,14
1868,5,18
1869,6,16
1870,5,16
1871,5,20
1872,4,14
1873,4,14
1874,5,17
1875,5,20
1876,5,21
1877,0,14
1878,5,23
1879,5,22
1880,4,27
1881,4,27
1882,1,27
1883,4,27
1884,4,16
1885,4,22
1886,1,22
1887,0,20
1888,0,20
1889,0,20
1890,0,16
1891,6,18
1892,4,24
1893,1,22
1894,4,19
1895,0,16
1896,1,20
1897,4,21
1898,4,27
1899,4,29
1900,4,29
1901,4,16
1902,1,22
1903,5,24
1904,1,18
1905,4,16
1906,6,12
1907,5,15
1908,1,18
1909,1,18
1910,5,20
1911,5,24
1912,5,24
1913,4,29
1914,4,29
1915,4,19
1916,5,26
1917,5,22
1918,5,21
1919,0,14
1920,5,19
1921,4,18
1922,5,22
1923,5,24
1924,6,22
1925,1,18
1926,0,17
1927,4,19
1928,4,22
1929,1,22
1930,4,24
1931,4,15
1932,4,15
1933,6,6
1934,4,13
1935,4,14
1936,4,15
1937,4,17
1938,6,3
1939,4,11
1940,4,12
1941,5,5
1942,4,12
1943,4,11
1944,4,15
1945,4,16
1946,0,9
1947,5,8
1948,0,12
1949,5,12
1950,0,13
1951,5,12
1952,0,13
1953,5,9
1954,0,9
1955,0,9
1956,0,11
1957,6,7
1958,1,10
1959,5,9
1960,0,9
1961,0,9
1962,1,10
1963,5,9
1964,0,11
1965,4,10
1966,0,9
1967,4,10
1968,0,9
1969,4,11
1970,4,11
1971,4,13
1972,4,13
1973,4,13
1974,4,11
1975,4,13
1976,4,13
1977,4,15
1978,0,9
1979,4,15
1980,4,15
1981,0,8
1982,4,12
1983,0,11
1984,4,11
1985,4,15
1986,4,13
1987,0,14
1988,0,14
1989,1,11
1990,0,14
1991,4,13
1992,4,13
1993,5,9
1994,4,13
1995,1,13
1996,1,15
1997,5,17
1998,5,19
1999,5,19
2000,4,15
2001,4,15
2002,0,11
2003,5,15
2004,0,14
2005,5,17
2006,5,19
2007,0,5
2008,6,5
2009,5,8
2010,5,7
2011,6,5
2012,5,5
2013,5,5
2014,0,7
2015,0,9
2016,0,7
2017,0,9
2018,0,9
2019,6,7
2020,0,9
2021,1,5
2022,0,9
2023,0,9
2024,0,7
2025,0,7
2026,1,5
2027,0,9
2028,6,5
2029,0,7
2030,0,5
2031,0,7
2032,1,3
2033,0,7
2034,0,5
2035,0,9
2036,1,3
2037,0,7
2038,4,7
2039,4,7
2040,4,7
2041,5,8
2042,5,7
2043,5,5
2044,4,7
2045,5,7
2046,5,11
2047,6,9
2048,5,11
2049,5,11
2050,4,9
2051,4,7
2052,4,7
2053,5,11
2054,5,11
2055,4,5
2056,5,11
2057,5,11
2058,4,5
2059,4,7
2060,5,11
2061,5,20
2062,0,20
2063,0,12
2064,5,18
2065,4,18
2066,1,20
2067,4,22
2068,0,13
2069,0,7
2070,5,10
2071,1,11
2072,5,13
2073,5,15
2074,5,15
2075,0,9
2076,4,9
2077,0,11
2078,5,15
2079,5,15
2080,0,9
2081,0,9
2082,0,7
2083,0,9
2084,1,5
2085,0,9
2086,0,9
2087,0,7
2088,0,9
2089,5,7
2090,0,7
2091,5,9
2092,0,5
2093,5,11
2094,0,5
2095,5,11
2096,5,11
2097,5,15
2098,4,7
2099,5,15
2100,5,13
2101,0,11
2102,0,9
2103,0,6
2104,4,13
2105,1,9
2106,4,13
2107,0,11
2108,1,11
2109,0,9
2110,5,13
2111,5,5
2112,5,11
2113,1,7
2114,5,15
2115,5,15
2116,5,17
2117,5,15
2118,5,26
2119,5,21
2120,5,15
2121,0,7
2122,5,13
2123,4,11
2124,4,15
2125,4,17
2126,1,21
2127,5,22
2128,0,23
2129,0,16
2130,4,19
2131,0,19
2132,4,22
2133,0,23
2134,5,19
2135,4,15
2136,1,11
2137,4,11
2138,4,17
2139,4,15
2140,5,20
2141,5,25
